Day,Month,Timepoint,Temperature,Humidity ,Radiation,Rainfall,Diffuse Horizontal Radiation,Power
4,3,11.5,35.30610657,27.60238075,265.1032715,0,203.4424133,256.315918
4,3,12,35.54161453,27.04429626,576.0893555,0,215.3257599,266.0167542
4,3,12.5,34.57841873,27.34007072,298.8430176,0,267.0257263,268.1729736
4,3,13,36.74909973,24.08094215,925.8859863,0,309.1980286,270.7384033
4,3,13.5,36.33686829,24.24661827,658.5461426,0,424.3158569,269.4805603
4,3,14,38.84758377,20.87183571,1184.796875,0,489.2444153,263.6952209
4,3,14.5,37.74264145,21.6975708,1037.736328,0,296.5083008,254.6791687
4,3,15,35.65813828,23.89471626,260.8618469,0,236.0056458,241.0950623
4,3,15.5,35.84592819,23.87116051,205.8953857,0,196.4246979,220.7803192
4,3,16,33.23855591,30.57482147,127.2407837,0,122.6336746,196.9075317
4,3,16.5,33.34436035,28.80598831,17.92514038,0,16.22432709,168.552948
4,3,17,31.50559998,38.89977646,11.52140427,0,9.892368317,136.6047516
4,3,17.5,25.01161575,69.20636749,7.894215584,0,6.442424297,25.90218925
4,3,18,24.85165024,71.80436707,10.4618187,0,8.885299683,22.26338005
5,3,8,23.77961159,79.69865417,125.888031,0,116.1241302,61.24999237
5,3,8.5,25.60499191,70.13880157,200.374939,0,184.5487976,103.5841293
5,3,9,28.86495399,55.28707504,522.074646,0,71.42528534,142.9224701
5,3,9.5,29.88961792,50.11153793,622.8675537,0,62.54657364,178.4447021
5,3,10,32.05805206,37.86967087,729.3521118,0,66.23023224,206.9243927
5,3,10.5,33.20201874,31.91503906,806.8309937,0,77.35699463,228.3060913
5,3,11,34.92843628,27.36673927,944.3892212,0,142.7110901,246.6377411
5,3,11.5,34.70081711,26.58522224,994.6644287,0,109.4577408,258.8756714
5,3,12,34.27339172,26.57073021,792.3494263,0,148.0787506,267.063324
5,3,12.5,36.12080383,24.18545532,1085.121704,0,138.1208191,271.7137451
5,3,13,35.04193497,24.76732445,649.9038696,0,209.3994751,270.1200256
5,3,13.5,35.66069412,23.55543709,369.9380798,0,254.0252228,269.4317932
5,3,14,37.00914764,21.37160873,1058.557861,0,166.1841125,260.8019409
5,3,14.5,35.59214783,22.54431152,205.3803406,0,189.6145935,248.2150116
5,3,15,37.49604034,19.59415245,1030.706055,0,287.5131531,235.8215179
5,3,15.5,35.98081589,20.75523186,227.6482697,0,221.2462921,220.7819061
5,3,16,36.18225479,19.85282516,500.631897,0,338.9938354,205.8439484
5,3,16.5,37.37119675,18.14358139,379.6978149,0,259.2162781,170.2184753
5,3,17,36.15448761,19.18600082,176.2574158,0,115.1288605,132.9663696
5,3,17.5,35.63638687,19.95797539,157.0376434,0,133.5706329,94.23431396
5,3,18,35.53914642,20.2177124,96.97773743,0,82.38428497,24.39481926
6,3,8,29.03079033,42.5708847,302.3764954,0,74.2269516,24.87818146
6,3,8.5,32.00400543,33.88321686,442.77948,0,98.28707123,49.43292236
6,3,9,32.56522751,33.09196091,493.660675,0,108.4376144,79.13271332
6,3,9.5,32.52981567,33.61280823,580.9047852,0,102.3923569,76.11433411
6,3,10,34.11730194,30.80305481,812.4255981,0,222.6089783,103.0142059
6,3,10.5,33.61449432,31.93514633,456.6153564,0,416.180603,171.1542664
6,3,11,34.5199585,30.18573761,631.0980225,0,438.0983887,98.63721466
6,3,11.5,35.11788177,27.80548286,763.7267456,0,459.1963196,135.9503784
6,3,12,34.30553436,26.33752441,315.5812378,0,302.5807495,85.60253143
6,3,12.5,33.09237671,33.49440384,229.094986,0,226.8703766,268.6848145
6,3,13,32.08640671,37.21871185,252.8906403,0,239.5559845,182.9646301
6,3,13.5,31.32089233,42.04793549,470.7893982,0,393.3506165,157.7362823
6,3,14,33.07902908,35.61451721,733.602356,0,468.8329468,202.7761078
6,3,14.5,33.68984604,33.19147873,567.4523315,0,437.2847595,207.4593048
6,3,15,32.42995834,36.65048218,307.7362061,0,298.1515198,208.8209229
6,3,15.5,32.06189346,37.56615448,333.4005432,0,306.194458,112.6594315
6,3,16,30.78279495,41.17016602,274.9509277,0,254.7426605,248.1719513
6,3,16.5,29.77631187,46.02180099,164.6713867,0,161.1016693,33.34482956
6,3,17,29.50711632,47.55544281,123.1433563,0,118.1183548,37.87537766
6,3,17.5,30.43540955,43.37550354,169.7830963,0,155.2419128,82.9365921
6,3,18,28.85337639,43.53232574,82.17507172,0,80.38764191,55.18547058
7,3,8,22.05321503,96.78606415,36.80827332,0,34.3507843,35.99185944
7,3,8.5,21.8472805,100.0751495,11.57158661,0,9.896800995,53.78455734
7,3,9,21.98690224,100.5555573,46.49829865,0,40.83693314,102.2325897
7,3,9.5,21.9265213,100.7253265,56.37557602,0,54.82962036,71.76111603
7,3,10,22.47127914,100.7966003,184.5958862,0,178.2709045,144.8650208
7,3,10.5,22.30553436,100.4889679,281.6547241,0,274.298584,233.4204712
7,3,11,23.68285561,89.92774963,318.5694885,0,300.7939148,207.4845734
7,3,11.5,24.10381699,86.07353973,193.3873444,0,188.3299255,123.1657791
7,3,12,24.41078568,84.71697998,208.2125244,0,204.0921326,152.3085327
7,3,12.5,25.00546837,78.97910309,263.0329285,0,254.7394562,211.8860016
7,3,13,25.44611168,74.90306091,225.9696808,0,218.8791962,289.2424927
7,3,13.5,26.17683411,71.2600174,401.2503052,0,395.2336426,293.6509094
7,3,14,26.77428818,68.15200043,653.5441284,0,581.7144165,287.8889465
7,3,14.5,27.57585144,65.68933868,435.0901489,0,426.0233765,269.7205811
7,3,15,27.56672859,65.87753296,380.0053711,0,373.1991882,231.615387
7,3,15.5,27.69127655,65.89177704,250.8586426,0,241.7955017,219.5252991
7,3,16,28.5264225,63.52353287,318.7076111,0,310.1617126,218.8916779
7,3,16.5,28.24206543,63.44325256,257.9105835,0,247.5677185,51.22245026
7,3,17,28.44046402,63.15907288,192.8687897,0,183.6025391,42.03371811
7,3,17.5,28.65469551,62.59780502,335.5121155,0,155.7462769,110.9929428
7,3,18,28.3438015,62.69255066,120.7780685,0,106.6644821,46.16874695
8,3,8,24.08417702,83.82002258,278.9096375,0,43.04150391,58.82169724
8,3,8.5,25.58311653,75.68795013,413.3373718,0,40.3906517,75.59466553
8,3,9,27.11882782,67.99723816,520.9431152,0,42.93372726,135.9805603
8,3,9.5,28.3966198,57.61577988,618.776062,0,53.7456665,176.3319092
8,3,10,28.54174614,56.42948151,730.0926514,0,63.7090416,159.1192627
8,3,10.5,28.08589363,58.53479385,391.0859985,0,114.1900635,216.6744995
8,3,11,30.04105949,51.32030869,477.2880859,0,188.7919617,193.7343597
8,3,11.5,30.52250671,49.9265976,1037.816162,0,199.006012,239.4732666
8,3,12,31.14969254,46.17093277,1182.253296,0,267.1421509,80.60977936
8,3,12.5,31.16717529,45.96205902,785.899231,0,378.1084595,267.326355
8,3,13,31.84311867,44.38081741,1137.749756,0,251.4015961,289.6539307
8,3,13.5,31.29320335,45.53722763,809.8084717,0,209.3665771,253.6735077
